,names,scores,logfoldchanges,pvals,pvals_adj,abslfc
1163,RDH10,-63.931618,-3.1978972,0.0,0.0,3.1978972
71,RUBCN,66.366234,3.1966236,0.0,0.0,3.1966236
1239,EFNB2,-64.95852,-3.189231,0.0,0.0,3.189231
77,SIPA1L3,66.31523,3.1871712,0.0,0.0,3.1871712
1246,SQLE,-64.99348,-3.186333,0.0,0.0,3.186333
1245,MLLT11,-64.989685,-3.1742694,0.0,0.0,3.1742694
183,UBASH3B,63.337513,3.174234,0.0,0.0,3.174234
90,EML6,66.05197,3.1718483,0.0,0.0,3.1718483
242,CD34,60.0833,3.1691086,0.0,0.0,3.1691086
1227,SH3BGRL3,-64.84731,-3.168868,0.0,0.0,3.168868
1130,LMO2,-63.15181,-3.1627696,0.0,0.0,3.1627696
177,RSPO2,63.69495,3.1608381,0.0,0.0,3.1608381
1253,RBP1,-65.01434,-3.1591437,0.0,0.0,3.1591437
1167,TNFRSF12A,-63.99462,-3.1493871,0.0,0.0,3.1493871
1331,BAMBI,-65.372025,-3.1492128,0.0,0.0,3.1492128
722,CCN2,-20.01387,-3.138358,4.169842802802578e-89,4.815060973213139e-89,3.138358
1069,SYNPO2L,-60.50491,-3.1382666,0.0,0.0,3.1382666
1040,STAR,-58.71914,-3.1346867,0.0,0.0,3.1346867
1020,KIF20B,-56.87485,-3.1344998,0.0,0.0,3.1344998
1299,TSHZ2,-65.23257,-3.1328855,0.0,0.0,3.1328855
197,DES,62.78563,3.1229808,0.0,0.0,3.1229808
1252,GAS1,-65.01225,-3.1208239,0.0,0.0,3.1208239
673,GJA4,-11.881078,-3.1126368,1.4844065195974507e-32,1.6007259377398822e-32,3.1126368
1238,MAF,-64.93272,-3.1061149,0.0,0.0,3.1061149
126,TIAM2,65.274086,3.1060338,0.0,0.0,3.1060338
847,FABP1,-38.8076,-3.1020992,0.0,0.0,3.1020992
1321,HSPB1,-65.30013,-3.100555,0.0,0.0,3.100555
873,AQP3,-41.406853,-3.0937228,0.0,0.0,3.0937228
1195,IGDCC3,-64.40445,-3.0874927,0.0,0.0,3.0874927
1168,A1BG,-63.99755,-3.081406,0.0,0.0,3.081406
997,SGO2,-54.976288,-3.0778227,0.0,0.0,3.0778227
136,TRDN,65.03992,3.0774848,0.0,0.0,3.0774848
1218,NEFH,-64.77677,-3.0719619,0.0,0.0,3.0719619
120,UNC13D,65.412224,3.063026,0.0,0.0,3.063026
1237,CCND1,-64.92439,-3.062184,0.0,0.0,3.062184
244,CA8,59.993523,3.0571775,0.0,0.0,3.0571775
854,PTGIS,-39.907146,-3.0560048,0.0,0.0,3.0560048
943,AFP,-49.627724,-3.0548418,0.0,0.0,3.0548418
972,FBN1,-52.339054,-3.0541835,0.0,0.0,3.0541835
1183,TUBB4B,-64.262405,-3.0539658,0.0,0.0,3.0539658
110,PAM,65.69314,3.0527973,0.0,0.0,3.0527973
208,NPR3,62.278046,3.0454273,0.0,0.0,3.0454273
1191,RGCC,-64.34933,-3.040603,0.0,0.0,3.040603
130,EFCAB13,65.15847,3.0363119,0.0,0.0,3.0363119
1142,MAB21L2,-63.426003,-3.0309348,0.0,0.0,3.0309348
1172,MCM7,-64.04359,-3.0308654,0.0,0.0,3.0308654
1112,DEPP1,-62.467003,-3.0289633,0.0,0.0,3.0289633
1086,IRX5,-61.558823,-3.0288696,0.0,0.0,3.0288696
1351,C21orf91,-65.51784,-3.028341,0.0,0.0,3.028341
101,MYO15B,65.860695,3.02576,0.0,0.0,3.02576
119,CENPP,65.435776,3.0202472,0.0,0.0,3.0202472
104,DOCK6,65.76739,3.011038,0.0,0.0,3.011038
799,KRT7,-31.459833,-3.0102127,3.079885088465425e-217,3.975755277709241e-217,3.0102127
91,ARMH1,66.05063,3.009981,0.0,0.0,3.009981
1151,NKX2-5,-63.716827,-3.0094233,0.0,0.0,3.0094233
1100,AK1,-62.101597,-3.0038958,0.0,0.0,3.0038958
1060,SOX11,-59.976162,-3.0014677,0.0,0.0,3.0014677
171,TBX5,63.996254,2.9994905,0.0,0.0,2.9994905
1082,LYPD1,-61.145435,-2.9966133,0.0,0.0,2.9966133
706,MYL2,-16.439543,-2.988785,9.966795093701104e-61,1.1140232966133872e-60,2.988785
771,GBP2,-26.068438,-2.9824164,8.315037099596096e-150,1.0248607764498064e-149,2.9824164
999,MSX2,-55.172413,-2.9759023,0.0,0.0,2.9759023
1214,SPDL1,-64.66624,-2.9720683,0.0,0.0,2.9720683
1340,ADAMTS1,-65.42755,-2.9667845,0.0,0.0,2.9667845
1231,HSPA5,-64.86634,-2.9657495,0.0,0.0,2.9657495
226,ADAM12,61.429977,2.9648619,0.0,0.0,2.9648619
1186,CPE,-64.30865,-2.9561954,0.0,0.0,2.9561954
1312,DDX41,-65.26676,-2.94808,0.0,0.0,2.94808
246,A2M,59.845715,2.9472322,0.0,0.0,2.9472322
