,names,scores,logfoldchanges,pvals,pvals_adj,abslfc
580,NNMT,83.82342,4.083918,0.0,0.0,4.083918
581,CCNB1,83.770226,1.6199152,0.0,0.0,1.6199152
582,DTL,83.57104,1.6099983,0.0,0.0,1.6099983
586,SLC35F3,83.22557,1.516544,0.0,0.0,1.516544
587,CDH6,83.12688,1.9428409,0.0,0.0,1.9428409
588,AQP3,82.927765,2.5036023,0.0,0.0,2.5036023
596,RELN,82.322914,1.8730854,0.0,0.0,1.8730854
598,BCL2,82.286316,1.5010519,0.0,0.0,1.5010519
599,NCAPG,82.03533,1.7827958,0.0,0.0,1.7827958
600,SCRG1,81.951035,1.529029,0.0,0.0,1.529029
606,SGO2,81.43644,1.6254497,0.0,0.0,1.6254497
609,CYP27A1,81.226074,1.5141852,0.0,0.0,1.5141852
614,TPX2,80.43659,1.7953374,0.0,0.0,1.7953374
618,KIF2C,79.98546,1.8475702,0.0,0.0,1.8475702
622,FRZB,79.60341,2.4636126,0.0,0.0,2.4636126
624,ASPM,79.37406,1.8827271,0.0,0.0,1.8827271
626,TACC3,79.0526,1.9524612,0.0,0.0,1.9524612
627,MCOLN3,78.97186,2.215322,0.0,0.0,2.215322
630,SOX6,78.81471,2.6699004,0.0,0.0,2.6699004
632,PTX3,78.789566,2.5976512,0.0,0.0,2.5976512
634,KNL1,78.67804,1.6416804,0.0,0.0,1.6416804
635,GTSE1,78.66504,1.817919,0.0,0.0,1.817919
638,ASIP,78.58507,2.1768634,0.0,0.0,2.1768634
639,GNG8,78.53487,1.7924733,0.0,0.0,1.7924733
643,KCNJ3,78.2206,1.8609427,0.0,0.0,1.8609427
646,SFRP5,78.12836,2.1481905,0.0,0.0,2.1481905
647,IGFBP3,78.012726,4.288042,0.0,0.0,4.288042
649,KLF6,77.90138,1.5287058,0.0,0.0,1.5287058
652,SELE,77.61135,1.8620406,0.0,0.0,1.8620406
653,LEPR,77.539116,1.6749815,0.0,0.0,1.6749815
655,HMGB2,77.32198,1.5399979,0.0,0.0,1.5399979
657,EDN1,77.22267,2.5363069,0.0,0.0,2.5363069
659,PFKFB4,76.87428,1.5836887,0.0,0.0,1.5836887
661,PRRX1,76.588165,2.6464252,0.0,0.0,2.6464252
663,LIX1,76.02124,1.9620322,0.0,0.0,1.9620322
665,PLXDC1,75.81346,1.5539421,0.0,0.0,1.5539421
666,F8,75.68902,1.5136625,0.0,0.0,1.5136625
669,ARHGDIB,74.96964,2.2665095,0.0,0.0,2.2665095
672,CCN1,74.73381,1.6267486,0.0,0.0,1.6267486
673,TNFRSF11B,74.30685,3.5344198,0.0,0.0,3.5344198
680,ATP10D,73.20026,1.9572655,0.0,0.0,1.9572655
683,LINC02802,72.67728,1.6000875,0.0,0.0,1.6000875
687,HMMR,72.15268,1.6449653,0.0,0.0,1.6449653
698,KCNE4,70.46916,4.2563195,0.0,0.0,4.2563195
699,CCN2,70.41722,1.852438,0.0,0.0,1.852438
704,ACTG2,70.13152,3.4643147,0.0,0.0,3.4643147
705,NFIX,69.98611,2.0760663,0.0,0.0,2.0760663
707,STAC,69.59182,1.96735,0.0,0.0,1.96735
708,SLN,69.332954,2.692195,0.0,0.0,2.692195
709,RHOJ,69.31292,2.3165002,0.0,0.0,2.3165002
